,tweet,label
2182,barusan telpon sama teman sd dan sekali dia mau kasih saya sempat untuk laku hal yang ingin saya lakuin banget-nget-nget,1
2183,ada pasien yang curhat th cuci darah dan tetap positif karena keluarga yang supportif ada juga yang tinggal oleh anak dan suami ada juga yang untum ke rumah sakit tidak ada ongkos padahal cucidarahnya sudah gratis bayangin th cuci darah mashaallah sudah nikmat sehat itu,0
2184,karena rasa saya tanya dan dia bilang sayang deh tuh naaaah lagi sayang sayang nya nama juga mau ketemu terus mau diliatin terus ke orang,1
2185,saya tadi di sekolah kucek kucek mata kan ya abis itu banyak bulu mata yang rontok auto panik nih takut kalau gundul belah nah bulu mata tuh bisa tumbuh lagi tidak sih,0
2186,jika saya kata sekarang maka hanya ada caci dan ria kasar tentang munafik untuk itu sekarang saya lebih pilih diam dan jauh dari hidup,0
2187,ngeri nyata popok seklai pakai jadi picu utama infeksi salur kencing jangan lengah dengan praktis popok sekali pakai karena jika tak perhati hal ini bahaya bisa dekat si kecil,0
2188,hari ganti sore rasa letih makin tingkat tetap semangat ya,1
2189,innalillahi saya inna ilaihi roji un turut duka cita atas tinggal ibunda cinta sohib saya memendurehmen moga almarhumah husnul khotimah serta amal ibadah terima sis,0
2190,kamu bilang sayang bila bangun tidak lanjut apa kamu berfikir presiden ikut tidak akan bangun mengapa tidak bilang sayang jika hutang yang gunung jokowi tidak lanjut hingga negara ini bangkrut selamat jadi cebi syarat memang otak tidak pakai,0
2191,mubalig versi menag sudah tatar bahan ceramah harus sesuai dengan menag lucu juga ceramah kendali jika para mubalig tolak menag mundur iya dong kalau punya harga diri,0
2192,jilbaber baju natal norak anjing kalian sudah mnyambut di hotel wahai intel setan apep ahmad tardiyana urbane anjing ini saja pola ulah intel busuk kamu ikut orang kemnpun taekkkk alat teror bngsat lagi kalian pasang di kamar kerjasama dengan hotel taek,0
2193,saya serius kalo pak nanti kalah saya mending kalah sama yusril daripada sama prabowo tapi kan tidak mungkin kalah ya hahaha,1
2194,moga besok sudah ada umum baik ya allah amin lancar segala benar deh judul sekarang tuh saya penuh tidak pasti dan nanti huhuhu benar dari bagai aspek bisa tenang saja tidak si ini hidup,0
2195,dek saya cuma takut asa saya akan lebih batas bagai kakak kelas henti ya sekalipun alas kamu abar saya adalah karena bosan,0
2196,memang allah maha baik bahkan ada banyak ajar dari hal kecil jadi malam ada yang bilang sabar yang pasti ada jalan jangan bawa kalut dulu tapi memang dasar iman masih cetek bukan nenangin diri malah sibuk ngeluhin si bapak,0
2197,tanpa jarak maka rindu hanya angan tanpa jarak maka tak akan jelas saya lihat rupa tanpa jarak maka tak ada yang benar saya nanti,0
2198,duh sakit sekali karena saya orang yang jujur saya bakal bilang kalau saya ada asa sama dia namun saya tidak paksa balas asa saya dan biar dia kejar orang yang dia suka saja,0
2199,me as a girlfriend always pujuk my bf if dia rajuk because i dont want to lose him asa takut itu automatik datang bila kita sudah sayang hmm,0
2200,yakin saja tiap datang pasti akan pergi dan begitu balik pasti ada ganti ya mungkin harus dari nol lagi ngajarin lagi ya itu lah proses mau bisa ya harus ajar,1
2201,apa yang jadi kita hadap demi wujud impi hati yakin tuhan restu cinta kita kan abadi lama dunia masih putar cinta ini tak pudar tiada pernah ubah abadi panjang masaaaaaa aahhseeeek,1
2202,mau jalan kaki luar kost tapi takut kena jambret karena mau nenteng kamera dan handphone alhasil anggur dalam kamar sendiri dengan laptop dan kue basah beri kamar tetangga,0
2203,tiap malam mirip gin saya selalu resah tentang semua yang telah jadi dan apa yang akan jadi esok malam ini saya resah karena berita yang muncul tanggal kemarin,0
2204,belum lama ini dia bilang kalau dia sedih ngeliat temen-temennya ngalamin masa sulit dan bahkan mereka pun tidak mau punyagrup chatting karena khawatir kalau ada yang tidak balas malah jadi sakit asa se soft itu lho mereka,0
2205,kabar akhir dari si timi dia tidak berani pulang dan tidur di serambi masjid trauma dengan diri yang campa oleh sang milik,0
2206,saya lemah sama yang ke-daddy-an mirip kamu bri kamu bikin saya makin sayang tahu tidak kalau gin cerita ingin hilang saya lah,1
2207,nama orangtua ya memang wajib kan bayarin anak sekolah jadi tidak ada itu yang nama buang duit semua yang sudah dilakuin sama kita baik benar apa tidak itu gabakal sia sia tidak usah takut gagal tidak usah mikir buruk justru yang sia sia itu dengan kalian ngejudge orglain kayak gin,0
2208,guys saya mau upload twibbon univ di instagram tapi minder karena univnya swasta takut pandang remeh dan tidak layak buat pajang diinstagram salty-in saja tidak apa apa kok,0
2209,park woojin harus sayang cinta apresiasi beri makan enak beri peluk hangat beri kopi panas atau cokelat panas serah dia deh yang penting dia bahagia pokok inti adalah park woojin harus buat bahagia,1
2210,iyaa untungnyaaa jangan manta dulu deh kemarin sepupu pulang ke bal juga disaranin pakai pesawat mobilny tinggal di jogja abis nyebrangnya coy horor,0
2211,kalau nanggung kea sekarang itu lebih betein ketimbang pas pendek dulu yes sekarang no mungkin marah selalu potong sudah tahun tidak pernah lewat bahu and kamu ka,0
2212,alas kenapa aing jarang balas chat bicara sama manusia itu lebih seru banding chat yang kadang tidak jelas juga yang bahas apa,0
2213,benar saya tidak masalah kalau lihat isi medsosku from time to time dengan catat apa risiko tanggung sendiri tapi kalau tukar username dan password ada mungkin baja nanti saya malas,0
2214,kalau dia tidak duli kenapa kita harus perhati kalau dia tak mau dengar kenapa kita harus bicara kepada kalau dia putus untuk pergi kenapa kita harus tahan ikut tak perlu cari jawab karena kamu hanya perlu hilang kalau kenapa,0
2215,ih ngeri edar foto luna maya jadi suzzanna bikin merinding,0
2216,kalau dokter panggil dok - kalau suster panggil sus - nah kalau apoteker ap tek ato ker iya juga yah bingung saya pribadi sih lebih senang kamu panggil sayang it warms ma heart,1
2217,bagaimana ya jalur yang lewat juga jalur lewat truck juga saya mikir gin sayang tidak sih sama nyawa dan beberapa umpat lain dan jalan itu kurang terang dan banyak sekali yang ngelawan arus jalan,0
2218,si gendut kalau saya yang suruh ogah jalan dasar kebo,0
2219,seram kang kalau sudah macet begitu padahal tol semua yaa horor itu mah,0
2220,jadi dulu pernah bilang gin mas kamu cuma main saja ya sama saya ya kaga lah bege kalau buat main saja ngapain saya sampai tunggu kamu tahun rajin sekali saya and finally putus juga wkwkw makan tuh,0
2221,hal yang paling buat hari ini selalu indah adalah kamu karena kamu itu asik anugerah yang sempurna indah di hidup ku,1
2222,rangin intensitas kabar jadi tak kabar tiap hari yakali tiap hari sekali begadang hanya buat face time dan telpon kantor tidur nama juga juang det ya tidak begitu juga sih bejuang tidak konyol itu juga ada saat lah,0
2223,yoongiii kangen sekali ampe sakit nih akunyaaa akirnya update juga makin putih yaaa tidak pernah keluar kamar keknyaa lama summer yaaa sayang anet sama yoongiii,1
2224,usaha ikhlas dan pasrah hasil serahin sama yang atas allah sudah ngatur segala karena dia tahu yang baik buat umat usaha tidak akan menghianati hasil kok semangatindirisendiri,1
2225,hm agak gimana begitu ya liat orang yang against via vallen karena mana leceh ya leceh mau verbal atau fisik jadi ingat pernah digituin juga hmm,0
2226,makin modern gaya hidup makin banyak kamu produksi sampah plastik believe it or not coba saja itu hari kalau kamu makan berapa sedot gelas plastik plastik makan yang kamu buang,0
2227,cerita dengan a lain cerita dengan b lain cerita dengan c lain saya harap hubung suami isteri itu halal lah lagi huhu jangan di bawa main tahu cerai ini bahaya,0
2228,sudah ah sudah panjang pokok tuh saya sayang kamu i you saranghae,1
2229,turut dukacita atas korban gempa bumi di lombok moga tuhan senantiasa ikan yang baik cc,0
2230,baca ini saya jadi takut padahal pakai hari juga sudah syar kerudung tutup dada dan selalu pakai rok,0
2231,orang tidak tahu diri itu adalah kursi belah kosong tapi buat naruh jaket tas yang tidak bagi kursi diri di belah tapi dia tetap tidak mindahin barang nya,0
2232,wah sekarang sudah tidak ada tulis itu ya apollo dengan pollo saja sudah damai dengan masa lalu tinggal mbanya saja nih yang belum damai dengan ah sudah haha,0
2233,di malam ini saya doa moga apa apa yang overdosis di negeri ini segera kembali pada dosis apa itu yang sedang sedang saja yang tengah tengah saja lebih itu tidak baeek,0
2234,ngomongnya sih ayo kita sama sama sampek windu lagi atau lebih tapi gilir sekarang di chat tidak balas di telepon di reject ajak ketemu bilang sibuk pokok ada deh juta alas kerbaushit-nya kalau mau ngindarin itu bilang saja sih tidak usah begitu classic sangat anjir,0
2235,masa saya baru pacar kemarin tapi tidak ada saling kabar lagi mana atau mau mana chat nya juga random saja terus saya mau ngabarin dia juga kaya mikir x takut dia nya ganggu wajar tidak sih,0
2236,hhh sampai sekarang masih pikir sama mahasiswa yang suicide karena skripsi pressure dari orang sekitar takut kalau saya nanti mirip begitu karena pikir skripsi sudah stress sangat tambah pressure orang orang dekat dengan nanyain kapan lulus dan lain takut nanti pas saya skripsi-,0
2237,ya allah ngeri sangat tadu yang brusan sawa ukur pipa pralon begitu makanya saya tutupin sela pintu tkt badan elastis bisa masuk sela,0
2238,gilir ke lantai produksi mastiin dan nanyain langsung apa yang mereka tulis malah digangguin dimintain foto yaampunnnn mas mas pusing saya ingin cepat selesai terus balik jogja malah gin mmbbzzzz,0
2239,tak tahu fine tapi kalau selalu bilang tak tahu kok jadi seperti tidak ngerti atau cari aman ah sudah maju kota bahagia warga,0
2240,kan benar mas di fisip tidak ada bekal bagaimana skripsi itu atau minimal dapat motivasi rohani belum hadap skripsi wkwk,0
2241,wah gila sih ini lokasi mirip selly oal dixy persis pula di pengkol jalan sayang dulu tidak ada mas british kaya gin kalau ada mungkin saya sering nongkrong di dixy bukan di pus,0
2242,saya tanya ada apa sih memang di bawah sudah ikut saja ajak saya ekor dari belakang dan nyata mcflurry harus kalau hujan gin beli yang hangat eh tapi malah ini kata sudah tidak apa kan kamu tadi beli belum hujan canda kamu toleh dan tertawa,1
2243,orang kata ada satu cara buat wanita jatuh cinta yaitu buat nya tertawa namun saya tak pernah bisa nyata saat ia tertawa justru saya yang makin cinta,1
2244,kalau saat kaya gin rasa saya kepingin sekali tinggal di kampung ya allah di daerah saya sudah tidak ada adat istiadat sundanya huhu monangis,0
2245,main ludo lawan komputer saja masih sempet kalah gilani - izam tidak apa apa yang penting pernah menang biar tidak jadi loser terus,0
2246,oppa nihhh saya ada flower bucket buat qm maafin saya sudah bikin kamu marah karena tidak ngabarin tadi akuu sayang kamuuu,1
2247,cowok romantis itu mah pokok cowok idam turut saya dan arti dia cara tidak langsung sayang sekali sama saya dengan segala perhati,1
2248,dulu pernah depresi karena sering hina oleh orang dekat suka dibully broken home dan minder serta punya hasrat sexual yang lewat tapi tidak bisa nyalurin karena takut dosa kayak saja biasa saja tapi serius tidak ada arah hidup,0
2249,saat ini kami segenap pegawai di lingkung menteri hubung sedang duka atas musibah yang timpa rumah kami proses madam api sudah hasil laku walaupun ada rekan kami jadi korban,0
2250,kalau pasang lagi sakit rewel atau bad mood kasi dia perhati kasih sayang yang lebih meski memang kalau di kondisi seperti itu dia cenderung sebal bikin mumet dimaklumin saja karena justru di kondisi kaya begitu dia butuh sekali cinta perhati sabar kamu,1
2251,pertama kali nya komentar di ig yang orang lagi pada debat gils sok iye sangat sih guee ngeri di nyinyirin balik sama orang saja nih woy pegang saya cuma saja sudah sama allah juga deng,0
2252,kalau lagi presentasi kalian yang maaf nih yang kurang suka sama bicara depan umum suka awkward begitu tidak sih dan takut salah omong,0
2253,ya kalau ada bukti kuat coba untuk makar atau guling perintah yang sah maka siapa bisa di proses hukum,0
2254,sayang hanya kamu yang bisa buat mas nafas karena kamu adalah oksigen mas sayang,1
2255,saya diam karena tahan bicara yang nanti takute lebar sampek mana - mana dia coba tanya kenapa diam saya tetap diam eh malah dia ikut diam dan merem,0
2256,romantis buat aing itu ketika laku apa yang harus laku untuk buah hubung dan ada saat pasang bener-bener butuh,1
2257,jadi hmmm kalau ada dua orang sama sudah siap untuk jalin hubung yang serius masing-masing kecewa oleh pasang terus mereka putus untuk coba sama tapi masing-masing masih belum bisa lupa pasang itu itu gimanayaa,0
2258,terimakasih tuhan kamu segala berkah yang engkau limpah dalam hidup cinta yang nyata dari mu senantiasa serta tiap langkah hari ini sungguh saya bahagia karena tuhan temu saya dengan orang yang baik,1
2259,sudah pakai asa sekali kita bicara nya hanya benar caesar sama connor yang oke didi sama darren its not bad lah untung suka sama yang pda nyanyi,1
2260,saya telah jatuh sakit dengan sakit yang buat jatuh cinta pada diri saya harap ini tular sehingga kamu juga akan jatuh cinta pada saya cinta kamu -d-,1
2261,lah iya mphi serius kakak takut liat taehyung jadi psikopat kakak d siksa d suntik obat biar tidak kabur karena di sana dia suka kakak tapi kakak sudah punya pacar,0
2262,lagi bicara sama kiya dek doain mama ya dek supaya bisa blablabla dek kiya bantu doa ya manggut-manggut senyum tulus sangat muka meski tidak ngerti apa yang maksud tapi tiap bilang doain ya dek dia pasti senyum sambil peluk,1
2263,awal nonton cuma orang tenang sangat menit film jalan dan begitu masuk gerombol alayers lansung bising nya tidak tolong,0
2264,sedap juga wisata tinggi di jakarta bisa lihat dengan jelas betapa polusi kota ini jakarta indonesia,0
2265,- buat bundling dan semua tawar saat weekdays momentum di mana harga hotel di singapura tarif sangat tinggi,0
2266,c jalan tol ia sungguh sedih ingat jadi di hidup tak kuat tahan sedih diri coba akhir hidup sambil tatap bayi aurora yang tengah lelap dan senyum tak kuasa lihat malaikat kecil yang begitu cantik urung niat c,0
2267,telah lihat lihat akhir ini profil saya hanya isi dengan jokes twitter yang saya ritwit dan keluh insomnia yang tidak kunjung ada habis wth is wrong with me,0
2268,ya saya tahu sih bukan grup kita yang digituin tapi sama cewek terus bilang bahan begitu masih bisa terima dia jelas public figure dan bicara dengan enak di video bahan c i saya ketik saja tidak nyaman wah saya lisa digituin saja saya marah ini gimana bangtan - -,0
2269,masih degdegan gemeter hati tidak tenang ngantuk sudah ilang selera makan juga ilang gimana besok ya allah takutt sekali kalau saya sampek tidak bisa lanjut saya harus ngapain,0
2270,sayang mu buat ku kenal bahasa baru sayang mu buat mampu rangkai kata kata baru ya memang tak indah puisi puisi pak sapardi tapi cukup untuk beri mu makna rasa sayang lahir sedikit demi sedikit kalimat yang susun rapi di buah kertas,1
