tweet,label
mon maaf party pooper fakultas disebrang jalan rektorat mas nafas hati tulung ciduk bu tengs,0
cinta orang cinta tuhan lelah sayang asih cinta nya mulia cinta orang dunia,1
puasa asa khusu shalat tarawih ngaji diitung jari kali curhat ngaji twitteran,0
bacot parah galak marah jan deh dimarahin lex caca kapokgabisa dibohongin cinta bege ya susah banget suruh tidur makan my human diary grgr,0
bilang ngeyel isi ngejebak beliin ngomel jalan eh die ngamuk motor bawa anak orang teriak nang gubris kencang bawa,0
tbh jatuh cinta someone dar my heart beats faster when i think of her beritahu,1
panik benda guru pas kelas rela kantin wc jaga benda malu nilai takut nama orang tua,0
bahasa guyon nih si ucha si rin si rin tuh taksir si joni si bowo cha keren cha si ucha ya rin he he,1
kecewa pakdhe semenjak kriminalisasi kpk perintah beliau novel baswedan tuntas,0
cobaaa teman ya allah perkara gadapet dicurigain hamil ciken naget mah iya meal- -,0
minggu suka bolos gereja nobar power rmarahs rumah teman rumah penuh kadang dengar liat film miris,0
bahagia papa pergi panggung sebentar menang papa menang papa bahagia papa doa lirih doa tuhan papa,1
rindu insan kenal orang sahaja rindu rindu lampau pergi anak kasih sayang orang umi adik rindu umi al-fatihah,0
jalan kali tuju kota kali tani teman sayang nyaman kursi alhasil jalan kes bosan,0
dialog malam renung iya tuhan iya janji kiamat iya tuhan peduli indonesia iya tuhan peduli,0
day pagi leyeh pas air galon abis panik kudu isi ulang galon turun gunung jalan subhannallah tempuh jam pulang pergi ampir jatuh jurang gegara tanjak ngeri jalan rusak,0
ya ngumpul nya ngumpul rumah biar leluasa ya bukber rumah orang enak orang huhuhh pulang ya pulang,0
ngapain sih orang kemarin studi banding mamarika tuh hasil kliatan jalut becak way,0
kali baca kisah zaman nabi jatuh cinta semuaaaaa malam baca saidina umar hati ya allah saidina umar,1
dik moga paham cinta halal rindu sah mudah mulia perhati sikap pilih rangkul tuai nyaman gandeng syukur temu curi pandang,1
mata mata ku jatuh cinta,1
duh cerita kmana inti yaa syukur mrasa pasrah ikhtiar kencang adaaa bikin untung tantang hidup doa orangtua utama,1
akun aneh ngefollow seram ganti uname delete acc,0
bakar hutan turun drastis banding berkat pecat kapolda pangkodam bakar hutan langsung,1
tabung rencana bagus paksa jelek penalti henti jalan bunga beda deposito copet jalan butuh bayarin sekolah sekolah amme,0
k driver gojek orang stres d tahan pas lempar batu kepala orang ramai liat ujung nya bawa rt lapor nyamperin keluarga beliau d salemba,0
si dera akun alter suka flashing her boobs once in a while bilang merinding ngeliat siksa siksa alami ahahaha,0
pikir professor biar junior banding professor cebong anu mutu dedikasi,1
takut semester maksimal ajar semester pulang sore berangkat pagi pkl alamat tres dada,0
nyabutnya santae pakai jari kena kuku beli softlennya bagus ku beli soflen teman warna an hitam gangapa in ujug gatal perih etaunya robek untung cepat,0
blio kasih nyata ofensif menag pas rapat dpr travel agent umroh-haji well tau ya kapasitas,0
mama ajak cerita dongeng pulang papa kerja wajah lelah papa mama kabar laku,1
orang orang hasil gagal kerja kti ketik yuk foto yuk sial goda,0
mumpung cerah upload seger tugas main puncak kelimutu,1
nyebayangin orang bangunin sahur masjid ceplos shooower shower shower ibuk-ibuk,0
mbatin ya milik tuh mas ganteng cafe tar pakai main cafe ku janjiin,0
seni demokrasi yah kritik mempatuahi beliau presiden sekjen pbb kritik mati surga damai kritik yah ha,0
sandar pundaku nyaman nyaman,1
retweet minat cerita seram tengok je takut tengok kat wayang dengar suara orang je jerit tutup mata,0
haha pesona pesona kkk,1
hahaha wahyu setan alloh,0
posesif sahabat takut in l jealous gebetan ajak jalan takut hilang sahabat jealous e deket l,0
suntik campak pas pipis pas kelas sengaja liat orang bawa kotak pikir suntik takut yaudah lari duluan teriak suntik suntik,0
benci hasut orang benci benci selesai hidup putus tali rezeki mati sakit hati amp,0
lahir rahim orang perempuan robek tubuh hidup kasih sayang ikan kasih sayang wanita tulus kasih,1
huwawawaaaaaa tanoshimidesuuu pribadi sayang circle aaaaaa creyong gambar suka senang mez suka gambar khawatir kontribusi sbagainya,1
sedeket orang gila takut tuh teman nyata dengar bilang gede ya paha yalord aing teh piknik naha geginian nelpon teman pakai bicara suruh jemput,0
psi blunder bagus buah parpol butuh dukung rakyat lapis masyarakat masuk dukung kel mantan presiden soeharto,0
bersin ah kena bulu bersin debu nih bersin gatal bat hidung bersin keenama fix flu nih,0
pixy gemesim yaaaa jatuh cinta lip cream nya nya jatih cinta huft,1
laku singa masuk rumah suruh singa makan biar mati nak makan singa uh ngeri ya off anonla m h e h e,0
lagu sembah walikota solo fx had rudyatmo kota solo kenal luas berkat lagu solo,1
seram nih mati lampu gin ngeri pas tinggal keluarga jogja besok rumah mati lampu,0
desi sayang desi suka desi asa desi lepas pendam,1
jaman hutang tembus an t jaman mako brimob bobol jaman bocah cina nghina presiden bilang lucu an jaman geruduk kantor berita m,0
oh iya mahasiswa reguler kelas beliau syukur mahasiswa reguler temu beliau first impression hadap ka abel jujur ngeri maksud semester ii bau cikur,0
done suami biar rajin ajar masak sa ae ah btw tengkyuuu bosss adhe khadoet besok yaa hahahaa,1
cinta sederhana nonton,1
selamat kuota wahhh harga yaaaa selamat cantik jelek,1
move on seru event torch relay asi games rumah jabat gubernur provinsi sulawesi selatan,1
mahkamah konstitusi dear hapus ambang batas nyapres rakyat pilih - tandatangani petisi,0
bayar pakai tokopedia lapor cantum kode iur sekian maksud kode iur nomer,0
biar sepi izin ikat restu semesta sayang paruh hati,1
cinta jalan seti tulus tuntun seti tulus,1
dilemma ku jam gin lapar go food naspad duta mang jaya super enak takut tidur siang besok pagi huu,0
cuaca terik syukur ya sorong puasa rajin hujan bal mamake terik btw biak panas udara bikin seger,0
alir darah hantar rindu sel otak bisik sirat,0
padat senang wish me luck and healthy deh minggu fingers crossed,1
sarap seno tuti bicara ikhlas nyata raut wajah ubah banding kemarin tertawa canda kemarin hilang pagi,0
untung aa ngebantuin posisi gelap nyala senter hp takut orang jenis nyaaa,0
butuh teman cewek pura butuh teman cowok dichat oh iya haha diread,0
jatuh percaya ajar bangkit,0
komentar min posting karya orang tolong izin tag si milik karya feed balas coba dm kalimat komentar feed akun,0
suka suka,1
moga tayang film tebar benih cinta tumbuh saudara umat manusia,1
kemarin kampus anak kambing nyebrang eh kambing nya b ajha nyebrang histeris takut tabrak,0
genap pergi ganjil lahir manusia,0
ah ngelantur wkwk pokok niat pakai bulu mata palsu khawatir rintang niat allah bantu moga niat langkah masuk tinggal bulu mata palsu allah kasih ganjar surga ya,1
puskesmas antri orang hamil lansia daftar online utama akumah prioritas hati,0
siang min saldo bonus tcash sms pemberitahuannya langsng aktivkan tcash walet mohn bntuanx trmaksih min,0
pas pacar pergi nonton bioskop orang dih nontonnya pacar ajak nih situ ajak ku sentil amandel,0
ah eyang pelit tidak-saya carin istri tujuh nih,0
waallahu alam sok takut ilmu cetek simpul al-quran hadits waallahu alam,0
kenal cinta hati utuh penuh cinta pilih terima bagainmanapun luka pilih cinta anugerah tuhan,1
sayang hadap cowok tajir ganteng pintar serba pindah,1
liat boneka sus ampun lha diajakin nonton film horror boneka sabrina,0
hallo min kuota gb pakai kuota habis ya mohon bantu,0
x putus labil ki bentar marah deh,0
ngerti nanganin ngamuk sayang suruh ubah orang sabar erti orang maju macem in,1
masuk orang habis pikir orang anggap wajar salah via vallen anggap lebay nama leceh bentuk sakit peduli jenis leceh,0
sih dunia hater rasul mulia budha nabi isa eloh gueh ya kaaan,0
tolong aplikasi resin pesan server error eh muncul taksi kasihan drivernya cancel,0
papa menang mama peluk erat papa laku hapus air mata sudut mata tepuk pundak jaga ya sayang papa laku kuat kuat mnjdi dewasa,1
minggu sahur dibanguninnya mama alarm matiin telepon mama dimatiin telpon bangun untung sabar,0
nyata fans kpop dada ya mending lisa gakusah kesini gin promosi fanmeetingnya lisa ksel kak liat,0
sunyi pagi jelang siang sore jelang malam tiada henti tuk pikir mu saudara alas tuhan sadar sadar cinta buta,1
ya takut omong muncul grup gituuuu panik gituu muncul grup gimana ngehilangin nya ya,0
ragu kasih sayang tuhan momen sulit hadap hidup cahaya hati redup kasih sayang cinta lentera tuk terang,1
kekal sayang dengar syair tulis ku lagu moga siul moga engkau senyum irama indah,1
tamu terimakasih acara mohon maaf mention limit terimakasih selamat malam salam sayang,1
dengerin kucing ngeong anjing lolong malam ngebayangin - - bikin gaberani bangun,0
macet mantap,0
ajar dampak negatif omong kasar politis jokowi sinting muka gagas santri bodoh nyata sumbang menang presiden pilpres,0
mas ngerti takut suka manjat pohon rumah liat asrama lt dasar ogah ganti lampu t-t,0
lutut lemas longo kaya orang angong nang jerit pokok kesal sekesel kesel capai jantung sesak kali th pacar wkwk,0
sayang vocal cocok energetic yasudah moga my bby goeun selamat nunjukin vocalnya concept eval,0
barang elektronik gimana kadang takut buang headset baterai sampah soalnnya bahaya botol spray ledak suhu,0
main rumah teman tuh pas pipis liat cd merah langsung izin pulang bilang dadak sakit pas rumah bilang kakak darah mah takut pas main jatuh pas liat bilang mens hue besok pe,0
nih chat isi selamat tidur sayang moga mimpi indah yah good night diinget-inget kali chat kaya teh pas zaman sangkuriang najong parahu,0
rajin hadir majlis ilmu mantap ilmu perisai ilmu akhlak kena iring lupa doa orang istiqamah tuju arah,1
iri sepi hidup orang riah sepi raya mewah - adimas imanuel,0
suka point prof suteki puncak pancasila tuhan maha esa sdgkan salah petinggi bpip pnh pidato viral ragu nampol,1
sadar cerita mantan pacar tertawa gerutu batas mantan calon pacar,0
rlt cewek kelas pacar nyeri hibur cewek ajak main onet hp mendem marah kali ya,0
fans benci curry ngakuin points nya bahaya ngelempar bola masuk,0
sayang ya sayang pis manja ya manja pis alem ya alem pis marah ya marah pis koplak ya ditanyaa ya gaes koplak,1
sayang banget ya ikon kali ngestan bener sayang kek disayaaaang sayang lepas gimana jelasinnya ya,1
selamat ulang sayang,1
couple panggil sayang sikap sayang coba liat sayang laku panggil sayang,1
deg degan tuh langsung gua langsung cowok ya ngabarin sikring rumah nurunun takut eh nyata ceklis takut tuh ya lampu nyala hubungin,0
suka takut follow kontak bidadari main askfm pakai mode anonymously haha,1
jinhyuk tunduk tatap sepatu takut balas sang puan m-maaf bawa alat lukis,0
rencana makan tetangga raya oke tradisi ater - ater rumah realita krik krik yaudah kasih deh buka puasa,0
oh ya cerita si alda bilang dengerin cerita khawatir cerita lebar dm muat balas singkat bikin sudut,0
yuk masuk minggu juni asa nyata target realisasi ajar displin amp,0
percaya aplikasi macem baca artikel duit masukin data pribadi no rek bahaya sih mudah giur gin deh,0
suka ketemu tonton konser sndrian no prob have fun,1
ritual tidur nyanyi lagu sayang kakak ani sayang mamak sayang bapa sayang oppung sayang abang gio sayang tua gio sayang tua winda nyebutin anggota keluarga nama duluan dek,1
subhanalloh nyata neng cantik kader nu aktif ippnu mudahhan kader militan nu jaga marwah organisasi,1
tadu setor bpd rumah sakit trauma bpd cabang nyata ketemu satpam ajar ngeper duluan takut ku lari,0
pmarahan muhammad bin salman sudi temu amien rais cs sungguh malu politis cibir kalang istana riyadh saudi arabia,0
diam diam suka day sumpah racunin wkwk ayo nonton youth bareng halu tingkat provinsi,1
oke fix selesai persen bye bye bye harap indah terima kasih all team moga cepat proyek aminn,1
cewek anggep cewek speak up against any sexual harassment laku norak sisterhoodnya leceh terima ya harga cewek pikir kayak,0
abis baca menfess calon anak rantau takut minder teman diam kesal logat nyampur bahasa,0
lha bang haji heran tumpah salah president sakit segitu akut ya,0
ade mas makan nanyain makan duluan ade maksud kucing makan et liat sono makan,0
rambut acak acak suka hati acak acak dibiarin,0
berfikir senyum arti bahagia berfikir nyata coba tahan keras dlmnya sngt egois qyara harap depn temu sosok mua,0
wowon senyum lihat laku kasih galak kena semprot cinta bei ikan absen bawain belanja wowon ambil tas belanja milik bei,1
mudah jatuh omong manusia lemah keluh jatuh saing malas malas ratus ribu orang coba singkir mu,0
takut ya pas tengok tau thomasnya ajak bicara gimana ya allah pengsan deh bantal,0
wkwkwk laah mas tata hati tata menjombs nyaman jombs dikenalin mas ku takut lari lari mas moveon mantan cowok idam pelaria,0
ya jodoh yuk laku biarpum meni,1
oke bukber teman kampus rumah teman deket untung puasa sabar muacet poll rumah teman orang,0
katak tempurung percaya hadap hegemoni ilmu sains teknologi solusi pragmatis apolitis agam indonesia bentuk dogma ideologi sila google scientism sila google arogansi alumni itb eh,0
manusia usaha lihat nasib cari orang pintar ramal sang amal orang buta tuntun orang buta orang andal nasib amal,0
k-netz ngebash suka pakai mikir deh,0
sahabat terimakasih dukung fariz putra winarni kumpul rp jt fariz sengaja foto ganteng sore terimakasihnya ayo bersonasi,1
habis isya tidur ya bangun gerak tindih orang seram deh,0
arti yusufk nonton nyanyi dangdut jual goyang busana seksi banding suara bagus,0
bilang kerja nya mending plenga plengo kerja nyata hasil nyinyir hasil nol sukses pakde dukung,0
sayang rindu rindu senyum rindu mata indah rindu sayang iya sayang sayang rindu,0
sedih telinga abis cenat cenut pusing alhamdulillah batu lempar sehat besok tuhan,0
berani masuk gerbang rumah plz seram diliatin ayam jago nya gede,0
ganti ku lepas pegang tangan jatuh cinta kali indah,1
sehat maju pantang mundur semangat kawan mari juang indonesia indonesia sehat indonesia kuat salam sehat puskesmas sum halmahera selatan maju,1
pakdheku pulsa telkomselnya tetiba ilang k sms bpjs provider internet disalahin grapari kek orang tua susah dibilangin,0
harap ubah bro kenal bodoamat malas gimana inti ajar bro inti moga sahabat dunia akbirat nice to see you it gagal,1
pikir ganti kelak mohon sesuai gaya hidup kondisi ikhlas bantu mu kelak bantu,0
hati sahabat orang maju smart neko neko sederhana teman ajar sayang tanggung penuh amanah keluh,1
kotor hati bersih kotor hati jernih,0
benci hasut orang benci benci selesai hidup putus tali rezeki mati sakit hati fisik gerogot,0
tuju jokowi disamain umar bin khatab umar bin khatab - lempar hadiah umat - baca al qur an nya fasih - keras keras lemah lembut - pecah belah jokowi,0
pulang pulang isi peluk sekian sepi huni pulang hati lekuk asa hilang pulang teguk hapus dahaga rindu cicip,0
mulia tugas orang tua anak emban amanah tuhan jaga didik sayang pelihara anak ilah cinta butuh lahir batin,1
ajar anak seko cebong beda anak cebong orang ya anak katak,0
kadang orang hibur orang hibur,0
joko widodo temu lihat betapa toleransi sinergi jalin masyarakat beda,1
dunia tantang bikin stres sbenarnya obat manjur gundah landa nelfon bilang doain yaa kemudiam ktika bilang,1
non jerawat oles pakai obat adik ya biar cepat ilang haduh dok gimana hilang obat ketemu doi dok hlah nama jerawat rindu -d,0
marah jakarta pilih mundur ya olang wajar ngomel jakarta marah sayang eh gimana tinggal sayang nya gitukan,0
